dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.0061753	0.11127	0.092372	0.045575	0.1541	0.097242	0.18783	0.10755	0.015895	0.054026	0.080509	0.093135	0.094318	0.17342	0.090337	0.15189	0.16523	0.077934	0.090883	0.029246	0.037201	0.011192	0.0088786	0.0074415	0.013645	0.026546	0.013582	0.013308	0.013658	0.011506	0.0084952	0.021273	0.023818	0.18783	0.1385	0.07602	-0.062481	0.029313	0.17667	0.28683	0.4569	0.67712	0.74493	0.26562	0.18368	0.41314	0.50947	0.45327	0.055619	0.049377	0.022074	0.085801	0.051653	0.10328	0.057623	0.0069558	0.028696	0.055217	0.053804	0.060117	0.092173	0.048591	0.081072	0.087633	0.041633	0.048207	0.016855	0.018555	0.0020745	0.0042997	0.0041624	0.0045609	0.01046	0.0061386	0.0062998	0.0071065	0.0067118	0.0027314	0.0034911	0.011138	0.19671	0.23866	0.19887	0.21476	0.13497	0.13148	-0.068107	0.084702	0.13939	0.098336	0.12859	0.14044	0.13948	-0.066526	0.048166	-0.02716	0.13866	0.12387	0.13331	0.1413	0.13226	0.14119	0.050364	0.12875	0.061792	-0.1344	0.063335	-0.099182	-0.0098208	-0.10099	0.1374	0.14139	-0.1108	-0.045479	0.013563	0.078947	0.44201	0.28028	0.40669	0.36589	0.14732	0.051268	0.12928	0.098526	1.4615	525
0.0074195	0.10708	0.11376	0.121	0.11589	0.067892	0.040741	0.052029	0.02778	0.016718	0.040867	0.052047	0.18389	0.083916	0.098002	0.31065	0.28421	0.13735	0.070757	0.071315	0.024757	0.013786	0.0050644	0.013231	0.016083	0.017732	0.016027	0.0058353	0.018192	0.017448	0.0087991	0.016336	0.0074997	0.31065	0.10731	0.060306	-0.047003	0.031442	0.13498	0.21315	0.33077	0.48109	0.53961	0.375	0.19807	0.4459	0.42545	0.48233	0.050143	0.043595	0.067162	0.02957	0.029142	0.013344	0.027652	0.015021	0.0081528	0.020173	0.027608	0.097582	0.044678	0.058621	0.16866	0.15206	0.072841	0.03755	0.040065	0.013206	0.0042352	0.001578	0.0040128	0.0017166	0.00090978	0.005879	0.000887	0.0073322	0.0052059	0.0030885	0.0068072	0.0035653	0.22159	0.24711	0.25482	0.24275	0.029461	0.088394	0.033171	-0.06597	0.037531	-0.14097	0.1387	0.11763	0.13762	-0.14101	-0.11501	0.14064	0.13646	-0.0080443	0.11283	0.13037	0.14137	0.14056	0.07533	0.13412	0.1282	0.085306	0.083789	0.089747	-0.12829	-0.061757	0.094813	0.061663	0.054767	0.091895	0.13211	0.096818	0.40935	0.24841	0.38479	0.34383	0.10728	0.01052	0.08622	0.062857	1.5261	497.5
0.0065805	0.073484	0.044477	0.049227	0.081876	0.069566	0.09123	0.17138	0.11181	0.10604	0.13376	0.16948	0.16228	0.17628	0.18295	0.12562	0.12923	0.074616	0.05111	0.03637	0.0029293	0.0046442	0.0072612	0.0043158	0.0086047	0.0081029	0.0072564	0.011274	0.014154	0.017433	0.010905	0.015315	0.0045666	0.18295	0.13255	0.058502	-0.074046	0.030355	0.1679	0.26885	0.42274	0.62074	0.68985	0.27344	0.124	0.5954	0.59401	0.51953	0.041809	0.027832	0.021494	0.042689	0.040613	0.048398	0.09091	0.048876	0.059491	0.071168	0.091806	0.091532	0.08954	0.099358	0.066639	0.082327	0.046703	0.028502	0.017812	0.0017051	0.0025082	0.0024928	0.0015473	0.0006802	0.0053036	0.0042389	0.003611	0.0049687	0.0099328	0.0043919	0.0098654	0.0031999	0.23979	0.26331	0.23322	0.24761	0.06267	-0.015215	0.092788	-0.0031867	0.038627	0.14099	0.14112	0.021758	0.076733	0.13732	0.1155	0.0052773	0.078522	0.11245	0.14107	-0.026849	-0.056657	0.083041	-0.11662	0.041246	-0.088613	-0.073265	0.012833	-0.029696	-0.093486	-0.1409	0.13996	-0.1103	0.061284	-0.071619	-0.085793	-0.096078	0.28388	0.18447	0.34104	0.26269	0.050252	0.013256	0.085978	0.042143	1.6436	359.5
0.0068484	0.104	0.088533	0.094406	0.097784	0.16534	0.18763	0.28217	0.18513	0.10804	0.11042	0.12357	0.19306	0.16323	0.041857	0.096858	0.048839	0.011489	0.033717	0.039505	0.0024591	0.011946	0.0067091	0.012158	0.0090797	0.010271	0.023468	0.0092625	0.014731	0.010129	0.0090482	0.013744	0.031927	0.28217	0.13699	0.070201	-0.066792	0.030078	0.17385	0.27939	0.4408	0.64883	0.71923	0.375	0.20587	0.58452	0.53441	0.54864	0.0242	0.016613	0.01101	0.052148	0.090341	0.10008	0.16044	0.1014	0.057336	0.058917	0.065621	0.10391	0.086816	0.022201	0.052097	0.026253	0.0061424	0.017883	0.020973	0.0011145	0.0043788	0.00062474	0.0045353	0.0041162	0.0010714	0.0055171	0.0046632	0.002879	0.0067732	0.0019184	0.007717	0.011138	0.23777	0.27673	0.23947	0.25386	-0.095449	-0.13892	-0.10486	0.13439	0.10543	0.13414	0.063328	0.10267	0.14059	0.13375	0.13971	0.12308	0.13777	0.14123	0.12391	0.12464	0.13127	0.14132	0.14011	-0.074609	0.085704	0.091387	0.093245	0.14115	0.063661	0.11177	0.0046593	0.14107	-0.054304	0.048494	0.07102	-0.13978	0.32819	0.18486	0.29933	0.26423	0.061041	-0.021729	0.040024	0.017528	1.5809	373
0.0061238	0.11527	0.038739	0.083255	0.15451	0.15781	0.18823	0.20983	0.13326	0.086364	0.0607	0.047071	0.12793	0.13295	0.064305	0.085696	0.055018	0.020388	0.016115	0.02239	0.035544	0.019841	0.010511	0.010276	0.0024846	0.0082456	0.014162	0.017824	0.017406	0.010487	0.0051713	0.027758	0.024573	0.20983	0.12526	0.077702	-0.047556	0.025657	0.16408	0.28079	0.46988	0.71979	0.75534	0.22656	0.10091	0.46432	0.42203	0.45345	0.062496	0.039815	0.037973	0.10011	0.086387	0.11491	0.11267	0.073938	0.048243	0.035671	0.027738	0.071512	0.079429	0.038691	0.047653	0.031276	0.011257	0.0085992	0.011932	0.018919	0.010772	0.0021621	0.00087883	0.00049973	0.0045372	0.0099803	0.0042704	0.010029	0.0058051	0.0027498	0.010316	0.0068556	0.19426	0.24614	0.21413	0.2212	0.11439	-0.13797	-0.037787	-0.037094	0.10337	0.0023059	0.037468	0.088459	0.08128	0.032877	0.03051	0.080546	0.019044	0.013399	0.086074	0.063501	0.09377	0.13362	0.13532	0.13684	0.11283	0.098646	0.042637	0.11555	0.1165	-0.10587	-0.1309	-0.1101	-0.13774	0.13805	0.11056	0.13224	0.4445	0.28304	0.3465	0.35066	0.1553	0.044304	0.079334	0.083888	1.3509	304
0.0085291	0.092675	0.058595	0.039489	0.1684	0.10343	0.10711	0.33213	0.42539	0.27789	0.030148	0.027393	0.012167	0.0059158	0.013621	0.0060268	0.0028646	0.0076754	0.0055031	0.0037285	0.012569	0.013763	0.014824	0.023349	0.017757	0.012307	0.020748	0.016453	0.012206	0.026291	0.026793	0.033234	0.043202	0.42539	0.097233	0.055386	-0.041847	0.029644	0.12375	0.20002	0.3173	0.46885	0.51754	0.52344	0.089539	0.28098	0.31806	0.32411	0.039579	0.010355	0.021987	0.040793	0.056194	0.057036	0.18995	0.23317	0.14738	0.01624	0.015094	0.0033654	0.0012256	0.0088722	0.0026417	0.0011875	0.0034823	0.0031692	0.0020132	0.0018236	0.00080002	0.0043786	0.0098255	0.0055532	0.0052698	0.011984	0.011067	0.0084872	0.014821	0.004675	0.0064629	0.010035	0.13994	0.24581	0.16357	0.18977	-0.051629	0.078867	0.084689	0.11876	-0.14103	0.13625	0.057648	0.10182	0.14132	0.12213	0.09604	-0.04042	-0.115	-0.040128	0.073506	0.059154	-0.047624	0.017652	0.11927	0.098324	-0.0039111	-0.13017	0.11287	0.027344	0.10739	-0.14117	0.079898	-0.069329	-0.119	-0.14125	0.095249	0.10275	0.35725	0.43941	0.37573	0.47837	0.067625	0.12863	0.079782	0.19286	1.0017	414.5
0.0076065	0.070257	0.090494	0.1956	0.12046	0.14528	0.21154	0.29812	0.21309	0.048479	0.078356	0.083056	0.11326	0.054131	0.01706	0.070404	0.01962	0.012534	0.010195	0.0089637	0.0087662	0.010652	0.0069066	0.011859	0.015483	0.0098303	0.0092385	0.013378	0.019646	0.013209	0.018044	0.011775	0.024286	0.29812	0.13159	0.072917	-0.058672	0.032233	0.1647	0.25754	0.39596	0.57199	0.64538	0.32031	0.13026	0.32101	0.38981	0.40417	0.051653	0.048282	0.10795	0.064328	0.078671	0.11755	0.16663	0.11526	0.026672	0.041589	0.044097	0.060068	0.028718	0.014046	0.038048	0.010422	0.0066472	0.006643	0.0050337	0.0013326	0.001009	0.0035346	0.0028913	0.0033286	0.0018091	0.0075476	0.0051104	0.0016767	0.0060011	0.0032385	0.0066081	0.0085328	0.23105	0.31238	0.2562	0.27045	-0.12749	0.13384	0.094244	0.13273	0.11586	0.086822	0.080682	0.11727	0.097692	0.14037	0.13998	0.14134	0.14092	-0.13502	0.11823	0.13941	0.14141	-0.014635	0.075785	0.10129	0.071812	-0.034564	0.082205	-0.13817	0.13542	-0.11395	-0.085947	0.046896	-0.023794	0.018588	-0.13665	0.11368	0.31922	0.25303	0.31833	0.30397	0.044664	0.000939	0.044583	0.033145	1.3241	283.5
0.0050625	0.072675	0.086465	0.02934	0.077081	0.082955	0.11347	0.1721	0.036452	0.049671	0.031479	0.028012	0.038834	0.045229	0.040273	0.094955	0.035966	0.024857	0.019332	0.013402	0.02043	0.0098318	0.0045715	0.0060774	0.0083659	0.0076503	0.0086552	0.011868	0.015578	0.009739	0.014644	0.010591	0.022698	0.1721	0.058982	0.038042	-0.02094	0.020597	0.080726	0.15066	0.2731	0.4382	0.41412	0.38281	0.16557	0.18655	0.28031	0.26932	0.0044981	0.039424	0.015567	0.025734	0.044293	0.086393	0.11032	0.011961	0.027983	0.015721	0.01522	0.028056	0.025392	0.020976	0.029272	0.019468	0.013191	0.0033063	0.0036096	0.011033	0.0028221	0.00090994	0.0026564	0.0031936	0.0056964	0.0033389	0.0048935	0.0025432	0.0030252	0.0061307	0.0054587	0.0063142	0.19994	0.21776	0.20446	0.20806	-0.10274	-0.10777	0.14086	0.13901	0.034157	-0.10458	-0.12971	0.011343	0.072517	0.066291	0.11187	-0.1337	0.076053	0.081501	-0.13593	0.11634	0.14058	0.0018329	-0.001011	0.11908	0.10353	-0.05113	0.13999	-0.13983	-0.14087	-0.14091	0.086443	-0.025936	0.10192	-0.12885	0.084811	0.13576	0.53662	0.39764	0.44238	0.45372	0.23418	0.11455	0.15771	0.16164	1.3025	470
0.0043355	0.026168	0.057836	0.1171	0.17058	0.17439	0.13469	0.15431	0.065195	0.073839	0.036636	0.042302	0.023843	0.023818	0.048072	0.0095928	0.012043	0.0048049	0.012647	0.011245	0.0089712	0.0065106	0.0050484	0.0038875	0.015872	0.0081398	0.015047	0.01033	0.01226	0.014909	0.013751	0.011793	0.0096691	0.17439	0.080679	0.042628	-0.03805	0.017684	0.11383	0.2256	0.4318	0.71049	0.61459	0.33594	0.12174	0.31103	0.29737	0.30224	0.013343	0.038432	0.06213	0.090771	0.092487	0.073936	0.08551	0.034585	0.03982	0.019581	0.022442	0.012789	0.012637	0.026908	0.0052598	0.006422	0.0026059	0.0057666	0.0059704	0.004328	0.0037025	0.0016629	0.0021122	0.002285	0.0064279	0.0085544	0.0077257	0.0049814	0.0035352	0.0029834	0.006722	0.0041039	0.21657	0.24522	0.2218	0.22883	-0.067194	0.035067	0.14085	0.13717	0.14137	0.10022	0.089791	0.14103	0.12075	0.13165	0.14097	0.12722	0.14087	0.079158	0.10149	0.13446	0.11347	-0.13506	0.12852	-0.10622	0.045313	0.13211	0.11191	-0.13892	-0.081335	0.059208	-0.11721	-0.0093757	0.13701	-0.033804	-0.055591	-0.030584	0.46389	0.32799	0.43672	0.40313	0.17586	0.050268	0.1448	0.11322	0.96041	414.5
0.012538	0.030229	0.066082	0.0080313	0.046994	0.055667	0.15671	0.25111	0.22516	0.46595	0.52625	0.39636	0.39472	0.24702	0.089574	0.13097	0.2364	0.10277	0.0582	0.063119	0.071172	0.010739	0.019384	0.027801	0.023325	0.028365	0.079229	0.063628	0.059269	0.060622	0.027361	0.022112	0.029491	0.52625	0.25869	0.14874	-0.10995	0.052558	0.29368	0.37832	0.48301	0.59956	0.68757	0.1875	0.20757	0.55413	0.43901	0.44727	0.01285	0.016726	0.0049638	0.026075	0.030199	0.086023	0.13715	0.12016	0.25572	0.30831	0.22438	0.21574	0.13101	0.047964	0.06969	0.12809	0.054652	0.031475	0.033595	0.037973	0.0055987	0.0059944	0.017521	0.0048717	0.017425	0.016178	0.0096308	0.021072	0.032402	0.005102	0.0040095	0.010039	0.058767	0.251	0.12148	0.17568	0.14139	0.076946	-0.0066742	0.088418	0.11371	0.1002	0.10588	0.13358	0.10047	0.035537	0.067642	0.10511	0.14142	0.12937	0.13718	0.11513	0.13791	0.11738	0.13686	0.13384	0.12091	0.0028354	0.023224	-0.12018	-0.0023072	-0.07286	0.11446	-0.11498	0.13163	-0.084106	0.12798	-0.039656	0.26082	0.33303	0.40895	0.55122	0.029246	0.05571	0.11966	0.26504	1.2134	220
0.01698	0.096854	0.12874	0.28777	0.39729	0.30696	0.35776	0.49499	0.30284	0.50244	0.40345	0.3324	0.48353	0.41557	0.21818	0.2093	0.32154	0.10514	0.074143	0.084267	0.039787	0.04275	0.037808	0.036762	0.045496	0.11998	0.057445	0.053626	0.052822	0.040242	0.028634	0.031377	0.054587	0.50244	0.40064	0.25458	-0.14606	0.073188	0.42573	0.48085	0.54003	0.59699	0.63028	0.26562	0.069815	0.69322	0.68022	0.78864	0.051752	0.087013	0.17624	0.24079	0.19779	0.24161	0.29572	0.18578	0.28365	0.21984	0.19055	0.26887	0.23556	0.12471	0.11622	0.1751	0.05716	0.040145	0.045512	0.0077578	0.02035	0.010045	0.01975	0.016086	0.044264	0.031432	0.029795	0.028754	0.0076529	0.0088111	0.0074207	0.014403	0.098785	0.33352	0.20064	0.2538	0.13198	-0.059615	-4.9907e-05	-0.017442	-0.033795	-0.061617	0.019063	-0.0013027	0.070387	0.10856	0.055406	0.063355	0.06635	0.058176	0.08757	0.10929	0.11126	0.116	0.11898	-0.13981	-0.074857	-0.11406	-0.1361	-0.11201	0.13605	-0.12798	-0.13738	0.10973	-0.047763	0.13465	-0.050723	0.13708	0.18347	0.11396	0.15753	0.27667	-0.0082089	-0.043478	-0.025168	0.028905	1.7726	261.5
0.0054294	0.09925	0.063081	0.068894	0.1135	0.067595	0.040898	0.027686	0.035156	0.12495	0.094811	0.13877	0.17275	0.10175	0.036371	0.018497	0.017977	0.011545	0.0076417	0.01871	0.0096351	0.0061439	0.018075	0.021896	0.018088	0.038517	0.039275	0.034187	0.022139	0.01659	0.018699	0.02569	0.014043	0.17275	0.067153	0.034957	-0.032196	0.026229	0.087581	0.14858	0.24662	0.37582	0.39784	0.375	0.14198	0.37655	0.34048	0.386	0.026733	0.037843	0.011406	0.010021	0.016014	0.022779	0.014879	0.019835	0.069055	0.070456	0.074429	0.092195	0.054164	0.0092768	0.0065676	0.0095929	0.0047528	0.0042897	0.010231	0.0030596	0.0023895	0.0053125	0.014589	0.0097598	0.01637	0.012674	0.0097331	0.011797	0.0013397	0.0075618	0.010334	0.005998	0.21646	0.22961	0.21015	0.21933	-0.093346	-0.13456	-0.089179	-0.071949	0.1303	0.084387	0.12489	0.071003	0.092702	-0.097172	0.12732	0.13349	0.13672	-0.137	0.072889	0.13366	-0.13054	0.076164	0.10456	0.0044636	-0.094603	0.083918	0.14034	0.12014	0.13674	-0.052137	0.054014	0.12787	0.08862	0.14002	-0.038027	0.10135	0.38624	0.27586	0.33813	0.33092	0.10597	0.033694	0.07088	0.066936	1.2855	437.5
0.009136	0.12042	0.046187	0.1112	0.036482	0.1488	0.101	0.10374	0.12486	0.16296	0.21849	0.3995	0.3299	0.12872	0.096996	0.078749	0.031734	0.030915	0.019588	0.0088862	0.026624	0.046249	0.029576	0.028492	0.046712	0.052385	0.017347	0.03205	0.030584	0.034659	0.01497	0.018471	0.03577	0.3995	0.13528	0.078207	-0.057068	0.037127	0.1646	0.24338	0.3548	0.49208	0.56876	0.32812	0.19576	0.41236	0.49373	0.49162	0.097909	0.031945	0.062271	0.018092	0.061807	0.053847	0.081164	0.06721	0.086648	0.12732	0.21233	0.17502	0.069327	0.051905	0.042097	0.01683	0.0068749	0.0097806	0.0019168	0.014094	0.024661	0.0089024	0.016579	0.011319	0.0062246	0.013463	0.018334	0.016088	0.013202	0.0069202	0.011755	0.010021	0.1743	0.25339	0.19999	0.2135	-0.041783	0.10246	-0.14138	0.079362	0.14138	0.11764	-0.13152	0.12296	0.13812	0.040295	0.13864	0.14094	0.12227	0.13016	0.13141	0.14136	0.0037231	-0.088605	0.066011	-0.127	0.12481	0.073495	0.041594	-0.11163	0.13178	-0.043791	0.057429	-0.14117	-0.13562	-0.10093	-0.12253	-0.059832	0.22857	0.2922	0.21043	0.2854	-0.0036189	0.044629	-0.0080846	0.049935	1.5694	345
0.0068456	0.091773	0.14408	0.14478	0.090169	0.060894	0.083686	0.072918	0.1072	0.21606	0.23467	0.15463	0.12475	0.11931	0.095964	0.041656	0.031357	0.0093676	0.010053	0.022667	0.020217	0.017839	0.035915	0.013375	0.056429	0.021859	0.029247	0.048367	0.023699	0.021028	0.031847	0.022384	0.024288	0.23467	0.10131	0.057166	-0.044143	0.031503	0.12738	0.201	0.3117	0.45311	0.50847	0.38281	0.15798	0.34917	0.38298	0.42366	0.035738	0.026509	0.0045988	0.018081	0.032761	0.026341	0.038675	0.068357	0.12275	0.12489	0.074067	0.07087	0.063397	0.050974	0.022603	0.016956	0.0034705	0.0055094	0.012054	0.010749	0.0063581	0.0089484	0.013484	0.022835	0.0066134	0.0040344	0.021589	0.0065481	0.0075439	0.013073	0.010211	0.0077391	0.26912	0.28179	0.2719	0.27523	-0.036045	0.14116	0.024489	-0.039784	0.12362	0.13166	0.14128	-0.02742	-0.012868	0.13701	0.014573	0.028516	0.13901	0.1394	0.11347	0.11751	0.12641	0.10209	0.13789	-0.05434	-0.099724	0.019787	-0.11207	-0.14013	-0.077182	0.080944	0.030021	0.1334	0.089235	0.11713	-0.0072795	-0.11077	0.31363	0.21531	0.27485	0.26507	0.030982	-0.014046	0.011578	0.0068111	1.4899	327
0.0067761	0.20881	0.060624	0.094185	0.082831	0.070278	0.063392	0.090596	0.10112	0.10944	0.13235	0.20294	0.23746	0.10894	0.074308	0.010312	0.028205	0.01846	0.026761	0.021741	0.041243	0.079332	0.068023	0.016935	0.031387	0.021998	0.031184	0.062715	0.011478	0.018821	0.019265	0.023621	0.012072	0.23746	0.12477	0.057948	-0.066819	0.031906	0.15648	0.24567	0.37916	0.54927	0.61827	0.26562	0.098141	0.36306	0.50537	0.5462	0.085004	0.014993	0.04995	0.044247	0.041998	0.027436	0.048865	0.046251	0.059153	0.071754	0.10771	0.12664	0.058693	0.03941	0.0044807	0.011732	0.01135	0.0083789	0.011907	0.021911	0.042145	0.036964	0.0069934	0.0090838	0.011668	0.018684	0.022082	0.0061601	0.010781	0.0064128	0.0096144	0.0065445	0.17704	0.20015	0.15336	0.18006	-0.058468	-0.1161	0.14141	0.13233	0.018842	0.05238	0.12057	0.13201	0.11804	0.11446	0.14044	0.13436	0.12188	0.14134	0.016796	0.0022183	-0.0029523	-0.084384	0.1028	0.13917	0.13922	0.11178	-0.038027	0.11908	0.14131	-0.11239	-0.0080791	0.12652	0.056113	-0.070118	0.029741	-0.11166	0.51094	0.28944	0.39754	0.39501	0.23773	0.043144	0.11663	0.12432	1.4186	261.5
0.011348	0.16641	0.037576	0.057107	0.035037	0.042289	0.064203	0.11403	0.20687	0.34701	0.53104	0.4079	0.32151	0.26753	0.053637	0.046087	0.051952	0.023251	0.019493	0.026053	0.017845	0.026685	0.058591	0.06494	0.046706	0.059394	0.069169	0.079489	0.053259	0.041381	0.032035	0.078639	0.098446	0.53104	0.19248	0.088392	-0.10409	0.052974	0.21817	0.28018	0.35662	0.4415	0.50571	0.24219	0.069539	0.27577	0.23258	0.26406	0.094314	0.019974	0.030347	0.018299	0.0094904	0.027729	0.029891	0.069261	0.17184	0.28273	0.19644	0.17105	0.12597	0.028494	0.0053498	0.027734	0.0021462	0.010339	0.011462	0.0094813	0.015963	0.027508	0.026111	0.015356	0.026792	0.040519	0.007714	0.014354	0.01313	0.006663	0.012265	0.035055	0.09536	0.21161	0.073695	0.14745	0.066507	0.13849	0.05617	0.10081	0.1386	0.030721	0.057093	0.1142	0.13244	0.11512	0.10387	0.1259	0.065707	0.13924	-0.14046	0.13312	-0.081402	0.14124	0.064777	0.13905	0.018032	-0.072112	0.032434	0.14142	0.024315	0.035649	0.13038	-0.017437	-0.088591	0.13446	0.064467	0.12118	0.31895	0.41392	0.14657	0.59377	0.096054	0.1266	4.1526e-05	0.37151	1.2292	648.5
0.015972	0.034632	0.036722	0.028359	0.03257	0.065138	0.1321	0.35381	0.49616	0.57583	0.59905	0.50606	0.52193	0.41832	0.34455	0.10345	0.024876	0.027636	0.014547	0.028998	0.028369	0.01458	0.027783	0.072667	0.018637	0.08802	0.044656	0.050346	0.039588	0.035412	0.056461	0.039195	0.036735	0.59905	0.3155	0.18708	-0.12842	0.065509	0.34276	0.40457	0.47437	0.54562	0.59625	0.22656	0.1152	0.6133	0.63233	0.65364	0.025667	0.0076484	0.014895	0.020503	0.034888	0.071098	0.19622	0.28669	0.3166	0.32977	0.27892	0.29481	0.23298	0.18971	0.0568	0.01478	0.014971	0.0084462	0.016951	0.013857	0.0054286	0.01103	0.01585	0.0029691	0.047024	0.020061	0.0118	0.010806	0.022117	0.021806	0.018715	0.0051276	0.064991	0.32812	0.14375	0.22375	-0.096332	-0.070609	-0.10257	-0.019185	0.12904	0.12316	0.088958	0.047971	0.098418	0.097065	0.095703	0.069844	0.084412	0.096817	0.10001	0.023613	0.1154	0.043545	0.03749	0.042	0.019638	-0.088548	-0.043577	0.13767	0.13217	0.026496	-0.13521	0.06685	0.1048	0.11243	0.1304	0.09568	0.17356	0.25379	0.24727	0.47702	-0.014417	-0.004746	-0.0021285	0.16471	1.2482	476
0.013318	0.064215	0.19352	0.084861	0.36958	0.44941	0.44818	0.4343	0.25979	0.16347	0.14214	0.034243	0.017002	0.02911	0.02913	0.058578	0.01878	0.021043	0.03776	0.022287	0.044636	0.049073	0.068709	0.030962	0.028221	0.084922	0.087804	0.039289	0.035567	0.02887	0.03853	0.053326	0.033311	0.44941	0.19503	0.13329	-0.06173	0.04802	0.22543	0.30099	0.39784	0.50892	0.58992	0.34375	0.10741	0.29527	0.34009	0.25839	0.015487	0.10124	0.031803	0.22674	0.26275	0.28769	0.22592	0.16351	0.091848	0.076331	0.019251	0.0095443	0.015535	0.014373	0.032239	0.0028214	0.013239	0.014507	0.012025	0.023686	0.029858	0.02532	0.020367	0.0030854	0.0097084	0.05553	0.022462	0.0062349	0.017883	0.015428	0.03143	0.0098714	0.093479	0.28279	0.20088	0.21418	0.11816	-0.012615	-0.073038	-0.0013655	0.037364	-0.031509	-0.14001	-0.019074	0.075253	0.12584	0.074644	-0.0050913	0.13354	-0.10216	0.09731	0.11897	-0.11857	-0.14064	0.12013	0.14067	0.004803	-0.0079983	0.034354	-0.042982	-0.044935	-0.079416	0.057952	0.012832	-0.14097	0.13503	-0.11907	-0.13649	0.28927	0.35129	0.33846	0.46401	0.048538	0.05573	0.048858	0.16131	1.3969	410.5
0.010861	0.11328	0.10422	0.10168	0.16308	0.11168	0.32653	0.26591	0.19273	0.30713	0.26552	0.094834	0.13468	0.09253	0.030134	0.051057	0.023329	0.031485	0.034938	0.026501	0.024632	0.030966	0.058832	0.029143	0.10408	0.083212	0.084821	0.069343	0.041398	0.04716	0.034828	0.040779	0.035673	0.32653	0.12405	0.079175	-0.044874	0.049867	0.14231	0.18719	0.24387	0.3081	0.35578	0.49219	0.11326	0.23921	0.24216	0.28804	0.047702	0.058174	0.055102	0.043427	0.060819	0.18167	0.098401	0.061075	0.15572	0.14525	0.057394	0.027859	0.057195	0.01901	0.018395	0.015051	0.011549	0.012257	0.0021312	0.0060011	0.012906	0.020625	0.0078573	0.046616	0.019347	0.05369	0.024453	0.0131	0.010811	0.016243	0.014677	0.016488	0.13809	0.22942	0.17981	0.18852	-0.13953	-0.049151	-0.14142	-0.014482	-0.0088209	0.085522	0.12649	0.14013	0.11405	-0.13586	0.008851	-0.013052	-0.0067412	-0.13058	0.0058989	-0.034572	-0.071649	-0.11495	-0.10438	0.00565	-0.048878	0.1125	0.12723	-0.093782	-3.7191e-05	0.0012621	-0.0062532	-0.055708	-0.090254	0.002292	0.020984	0.019538	0.19046	0.2981	0.27753	0.3201	-0.0059343	0.055165	0.028181	0.08213	1.5021	256
0.011677	0.087526	0.053734	0.052539	0.025113	0.067015	0.057526	0.02352	0.082725	0.10096	0.15183	0.41938	0.55165	0.51282	0.43727	0.11726	0.049879	0.054726	0.0090487	0.013766	0.034939	0.026764	0.041515	0.026552	0.063689	0.038806	0.042114	0.023196	0.048067	0.051316	0.042424	0.023086	0.022715	0.55165	0.21558	0.10315	-0.11243	0.046442	0.25086	0.33942	0.45442	0.58767	0.68291	0.28906	0.084673	0.47005	0.45785	0.5064	0.048108	0.029345	0.0042644	0.010014	0.035871	0.031011	0.014416	0.045282	0.054203	0.078705	0.22258	0.29261	0.27274	0.23511	0.056786	0.02634	0.030382	0.0044163	0.007936	0.013545	0.015144	0.022345	0.013601	0.03446	0.016913	0.014411	0.011768	0.025602	0.032535	0.010512	0.0052272	0.0039473	0.10247	0.26279	0.094606	0.17885	0.098775	0.092734	0.028217	-0.13879	0.1298	0.12123	-0.00065512	0.10342	0.12616	0.11442	0.14048	0.14121	0.13784	0.12433	0.11132	0.14142	0.087832	-0.14043	0.050067	0.13898	0.068067	0.12307	-0.1387	0.11682	-0.13762	0.1183	0.13892	0.13593	0.062354	0.12466	0.094663	0.11601	0.34776	0.42029	0.35498	0.6327	0.055811	0.096215	0.071298	0.35031	1.0467	476
